id,user_id,role_id,action,resource,resource_scope,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,operation_type,risk_level,risk_weight
2599,synthetic-user-10,CloudEngineer-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-1,*,7,7,13,2026-08-01 06:56:00+00:00,2026-09-03 00:29:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
2600,synthetic-user-10,CloudEngineer-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-2,*,12,10,6,2026-08-03 16:04:00+00:00,2026-09-09 13:24:00+00:00,12,0,1.0,0.0,INTENDED,READ,LOW,2
2601,synthetic-user-10,CloudEngineer-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-3,*,9,8,7,2026-08-05 05:23:00+00:00,2026-09-09 03:43:00+00:00,9,0,1.0,0.0,INTENDED,READ,LOW,2
2602,synthetic-user-10,CloudEngineer-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-4,*,9,9,8,2026-08-09 06:02:00+00:00,2026-09-07 23:04:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,READ,LOW,2
2603,synthetic-user-10,CloudEngineer-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-5,*,9,8,6,2026-08-03 03:03:00+00:00,2026-09-09 20:58:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,READ,LOW,2
2604,synthetic-user-10,CloudEngineer-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-6,*,5,5,18,2026-08-02 21:51:00+00:00,2026-08-28 22:53:00+00:00,5,0,1.0,0.0,INTENDED,READ,LOW,2
2605,synthetic-user-10,CloudEngineer-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-1,*,12,12,7,2026-08-01 22:57:00+00:00,2026-09-08 15:17:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2606,synthetic-user-10,CloudEngineer-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-2,*,8,7,7,2026-08-10 19:45:00+00:00,2026-09-09 05:20:00+00:00,8,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2607,synthetic-user-10,CloudEngineer-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-3,*,9,8,6,2026-08-03 22:06:00+00:00,2026-09-09 19:38:00+00:00,9,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2608,synthetic-user-10,CloudEngineer-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-4,*,8,8,8,2026-08-02 15:14:00+00:00,2026-09-07 14:36:00+00:00,6,2,0.75,0.25,INTENDED,WRITE,MEDIUM,5
2609,synthetic-user-10,CloudEngineer-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-5,*,11,10,6,2026-08-07 08:04:00+00:00,2026-09-09 14:56:00+00:00,11,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2610,synthetic-user-10,CloudEngineer-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-6,*,5,5,9,2026-08-17 04:27:00+00:00,2026-09-06 19:09:00+00:00,5,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2611,synthetic-user-10,CloudEngineer-Role,events:DescribeConnection,arn:aws:synthetic:events:123456789012:resource-1,*,3,3,26,2026-08-08 04:01:00+00:00,2026-08-20 17:22:00+00:00,2,1,0.6666666666666666,0.3333333333333333,EXCESSIVE,READ,LOW,2
2612,synthetic-user-10,CloudEngineer-Role,events:DescribeConnection,arn:aws:synthetic:events:123456789012:resource-2,*,4,4,6,2026-08-24 16:41:00+00:00,2026-09-09 21:54:00+00:00,2,2,0.5,0.5,EXCESSIVE,READ,LOW,2
2613,synthetic-user-10,CloudEngineer-Role,events:DescribeConnection,arn:aws:synthetic:events:123456789012:resource-3,*,5,5,9,2026-08-09 15:35:00+00:00,2026-09-07 06:26:00+00:00,4,1,0.8,0.2,EXCESSIVE,READ,LOW,2
2614,synthetic-user-10,CloudEngineer-Role,events:DescribeConnection,arn:aws:synthetic:events:123456789012:resource-4,*,3,3,26,2026-08-01 18:46:00+00:00,2026-08-21 02:05:00+00:00,2,1,0.6666666666666666,0.3333333333333333,EXCESSIVE,READ,LOW,2
2615,synthetic-user-10,CloudEngineer-Role,events:DescribeConnection,arn:aws:synthetic:events:123456789012:resource-5,*,2,2,24,2026-08-10 15:31:00+00:00,2026-08-23 06:38:00+00:00,2,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2616,synthetic-user-10,CloudEngineer-Role,events:DescribeConnection,arn:aws:synthetic:events:123456789012:resource-6,*,5,5,14,2026-08-17 04:52:00+00:00,2026-09-01 13:45:00+00:00,5,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2617,synthetic-user-10,CloudEngineer-Role,glue:GetDatabase,arn:aws:synthetic:glue:123456789012:resource-1,*,4,3,17,2026-08-18 07:18:00+00:00,2026-08-30 02:44:00+00:00,4,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2618,synthetic-user-10,CloudEngineer-Role,glue:GetDatabase,arn:aws:synthetic:glue:123456789012:resource-2,*,3,3,21,2026-08-02 20:20:00+00:00,2026-08-26 12:25:00+00:00,2,1,0.6666666666666666,0.3333333333333333,EXCESSIVE,READ,LOW,2
2619,synthetic-user-10,CloudEngineer-Role,glue:GetDatabase,arn:aws:synthetic:glue:123456789012:resource-3,*,1,1,6,2026-09-09 22:55:00+00:00,2026-09-09 22:55:00+00:00,1,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2620,synthetic-user-10,CloudEngineer-Role,glue:GetDatabase,arn:aws:synthetic:glue:123456789012:resource-4,*,5,5,18,2026-08-01 12:35:00+00:00,2026-08-28 20:21:00+00:00,3,2,0.6,0.4,EXCESSIVE,READ,LOW,2
2621,synthetic-user-10,CloudEngineer-Role,glue:GetDatabase,arn:aws:synthetic:glue:123456789012:resource-5,*,3,3,16,2026-08-10 13:10:00+00:00,2026-08-31 10:01:00+00:00,1,2,0.3333333333333333,0.6666666666666666,EXCESSIVE,READ,LOW,2
2622,synthetic-user-10,CloudEngineer-Role,glue:GetDatabase,arn:aws:synthetic:glue:123456789012:resource-6,*,3,3,21,2026-08-11 15:35:00+00:00,2026-08-25 22:58:00+00:00,3,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2623,synthetic-user-10,CloudEngineer-Role,glue:GetJobRun,arn:aws:synthetic:glue:123456789012:resource-1,*,11,9,6,2026-08-07 10:48:00+00:00,2026-09-10 02:02:00+00:00,11,0,1.0,0.0,INTENDED,READ,LOW,2
2624,synthetic-user-10,CloudEngineer-Role,glue:GetJobRun,arn:aws:synthetic:glue:123456789012:resource-2,*,10,10,6,2026-08-02 14:21:00+00:00,2026-09-10 07:55:00+00:00,9,1,0.9,0.1,INTENDED,READ,LOW,2
2625,synthetic-user-10,CloudEngineer-Role,glue:GetJobRun,arn:aws:synthetic:glue:123456789012:resource-3,*,10,10,7,2026-08-03 17:39:00+00:00,2026-09-09 04:42:00+00:00,10,0,1.0,0.0,INTENDED,READ,LOW,2
2626,synthetic-user-10,CloudEngineer-Role,glue:GetJobRun,arn:aws:synthetic:glue:123456789012:resource-4,*,8,7,12,2026-08-12 22:32:00+00:00,2026-09-04 01:32:00+00:00,8,0,1.0,0.0,INTENDED,READ,LOW,2
2627,synthetic-user-10,CloudEngineer-Role,glue:GetJobRun,arn:aws:synthetic:glue:123456789012:resource-5,*,7,7,9,2026-08-05 04:21:00+00:00,2026-09-07 10:14:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
2628,synthetic-user-10,CloudEngineer-Role,glue:GetJobRun,arn:aws:synthetic:glue:123456789012:resource-6,*,9,8,13,2026-08-03 13:35:00+00:00,2026-09-02 17:21:00+00:00,9,0,1.0,0.0,INTENDED,READ,LOW,2
2629,synthetic-user-10,CloudEngineer-Role,glue:GetPartitions,arn:aws:synthetic:glue:123456789012:resource-1,*,7,6,6,2026-08-18 02:57:00+00:00,2026-09-09 22:20:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
2630,synthetic-user-10,CloudEngineer-Role,glue:GetPartitions,arn:aws:synthetic:glue:123456789012:resource-2,*,5,5,23,2026-08-07 23:47:00+00:00,2026-08-24 09:46:00+00:00,5,0,1.0,0.0,INTENDED,READ,LOW,2
2631,synthetic-user-10,CloudEngineer-Role,glue:GetPartitions,arn:aws:synthetic:glue:123456789012:resource-3,*,11,9,5,2026-08-10 19:41:00+00:00,2026-09-10 19:28:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,READ,LOW,2
2632,synthetic-user-10,CloudEngineer-Role,glue:GetPartitions,arn:aws:synthetic:glue:123456789012:resource-4,*,5,5,5,2026-08-01 06:31:00+00:00,2026-09-10 13:05:00+00:00,5,0,1.0,0.0,INTENDED,READ,LOW,2
2633,synthetic-user-10,CloudEngineer-Role,glue:GetPartitions,arn:aws:synthetic:glue:123456789012:resource-5,*,7,7,6,2026-08-04 22:45:00+00:00,2026-09-09 16:49:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
2634,synthetic-user-10,CloudEngineer-Role,glue:GetPartitions,arn:aws:synthetic:glue:123456789012:resource-6,*,6,5,6,2026-08-01 18:21:00+00:00,2026-09-09 22:55:00+00:00,5,1,0.8333333333333334,0.16666666666666666,INTENDED,READ,LOW,2
2635,synthetic-user-10,CloudEngineer-Role,glue:GetTable,arn:aws:synthetic:glue:123456789012:resource-1,*,2,2,24,2026-08-07 11:54:00+00:00,2026-08-22 23:06:00+00:00,2,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2636,synthetic-user-10,CloudEngineer-Role,glue:GetTable,arn:aws:synthetic:glue:123456789012:resource-2,*,5,5,15,2026-08-03 07:14:00+00:00,2026-08-31 13:42:00+00:00,5,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2637,synthetic-user-10,CloudEngineer-Role,glue:GetTable,arn:aws:synthetic:glue:123456789012:resource-3,*,3,3,9,2026-08-05 00:30:00+00:00,2026-09-06 19:46:00+00:00,3,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2638,synthetic-user-10,CloudEngineer-Role,glue:GetTable,arn:aws:synthetic:glue:123456789012:resource-4,*,2,2,5,2026-09-03 10:22:00+00:00,2026-09-10 14:02:00+00:00,1,1,0.5,0.5,EXCESSIVE,READ,LOW,2
2639,synthetic-user-10,CloudEngineer-Role,glue:GetTable,arn:aws:synthetic:glue:123456789012:resource-5,*,3,3,6,2026-08-05 21:03:00+00:00,2026-09-10 10:52:00+00:00,3,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2640,synthetic-user-10,CloudEngineer-Role,glue:GetTable,arn:aws:synthetic:glue:123456789012:resource-6,*,1,1,12,2026-09-04 07:41:00+00:00,2026-09-04 07:41:00+00:00,1,0,1.0,0.0,EXCESSIVE,READ,LOW,2
2641,synthetic-user-10,CloudEngineer-Role,glue:UpdateDatabase,arn:aws:synthetic:glue:123456789012:resource-1,*,3,3,15,2026-08-18 07:40:00+00:00,2026-09-01 11:03:00+00:00,3,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
2642,synthetic-user-10,CloudEngineer-Role,glue:UpdateDatabase,arn:aws:synthetic:glue:123456789012:resource-2,*,5,5,21,2026-08-05 11:08:00+00:00,2026-08-25 18:41:00+00:00,5,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
2643,synthetic-user-10,CloudEngineer-Role,glue:UpdateDatabase,arn:aws:synthetic:glue:123456789012:resource-3,*,1,1,28,2026-08-19 06:45:00+00:00,2026-08-19 06:45:00+00:00,1,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
2644,synthetic-user-10,CloudEngineer-Role,glue:UpdateDatabase,arn:aws:synthetic:glue:123456789012:resource-4,*,1,1,42,2026-08-04 23:25:00+00:00,2026-08-04 23:25:00+00:00,1,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
2645,synthetic-user-10,CloudEngineer-Role,glue:UpdateDatabase,arn:aws:synthetic:glue:123456789012:resource-5,*,3,3,11,2026-08-27 07:58:00+00:00,2026-09-05 05:29:00+00:00,2,1,0.6666666666666666,0.3333333333333333,EXCESSIVE,WRITE,MEDIUM,5
2646,synthetic-user-10,CloudEngineer-Role,glue:UpdateDatabase,arn:aws:synthetic:glue:123456789012:resource-6,*,1,1,6,2026-09-10 04:57:00+00:00,2026-09-10 04:57:00+00:00,0,1,0.0,1.0,EXCESSIVE,WRITE,MEDIUM,5
2647,synthetic-user-10,CloudEngineer-Role,glue:UpdateRegistry,arn:aws:synthetic:glue:123456789012:resource-1,*,6,5,8,2026-08-07 10:08:00+00:00,2026-09-08 07:26:00+00:00,6,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2648,synthetic-user-10,CloudEngineer-Role,glue:UpdateRegistry,arn:aws:synthetic:glue:123456789012:resource-2,*,12,9,14,2026-08-07 04:14:00+00:00,2026-09-02 11:04:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,WRITE,MEDIUM,5
2649,synthetic-user-10,CloudEngineer-Role,glue:UpdateRegistry,arn:aws:synthetic:glue:123456789012:resource-3,*,6,6,10,2026-08-04 07:08:00+00:00,2026-09-06 04:55:00+00:00,6,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2650,synthetic-user-10,CloudEngineer-Role,glue:UpdateRegistry,arn:aws:synthetic:glue:123456789012:resource-4,*,6,6,13,2026-08-09 20:32:00+00:00,2026-09-03 12:10:00+00:00,6,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2651,synthetic-user-10,CloudEngineer-Role,glue:UpdateRegistry,arn:aws:synthetic:glue:123456789012:resource-5,*,7,7,18,2026-08-02 23:37:00+00:00,2026-08-29 01:04:00+00:00,7,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2652,synthetic-user-10,CloudEngineer-Role,glue:UpdateRegistry,arn:aws:synthetic:glue:123456789012:resource-6,*,12,12,6,2026-08-04 10:16:00+00:00,2026-09-10 09:49:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2653,synthetic-user-10,CloudEngineer-Role,guardduty:DisableOrganizationAdminAccount,arn:aws:synthetic:guardduty:123456789012:resource-1,*,12,12,5,2026-08-04 07:59:00+00:00,2026-09-10 16:36:00+00:00,12,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2654,synthetic-user-10,CloudEngineer-Role,guardduty:DisableOrganizationAdminAccount,arn:aws:synthetic:guardduty:123456789012:resource-2,*,10,9,5,2026-08-05 07:56:00+00:00,2026-09-10 21:38:00+00:00,9,1,0.9,0.1,INTENDED,MODIFY,MEDIUM,5
2655,synthetic-user-10,CloudEngineer-Role,guardduty:DisableOrganizationAdminAccount,arn:aws:synthetic:guardduty:123456789012:resource-3,*,10,10,6,2026-08-04 14:18:00+00:00,2026-09-09 17:35:00+00:00,10,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2656,synthetic-user-10,CloudEngineer-Role,guardduty:DisableOrganizationAdminAccount,arn:aws:synthetic:guardduty:123456789012:resource-4,*,8,7,6,2026-08-20 13:59:00+00:00,2026-09-09 21:03:00+00:00,8,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2657,synthetic-user-10,CloudEngineer-Role,guardduty:DisableOrganizationAdminAccount,arn:aws:synthetic:guardduty:123456789012:resource-5,*,12,9,8,2026-08-01 02:08:00+00:00,2026-09-08 04:23:00+00:00,12,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2658,synthetic-user-10,CloudEngineer-Role,guardduty:DisableOrganizationAdminAccount,arn:aws:synthetic:guardduty:123456789012:resource-6,*,10,7,9,2026-08-06 05:12:00+00:00,2026-09-06 18:36:00+00:00,8,2,0.8,0.2,INTENDED,MODIFY,MEDIUM,5
2659,synthetic-user-10,CloudEngineer-Role,guardduty:DisassociateFromAdministratorAccount,arn:aws:synthetic:guardduty:123456789012:resource-1,*,9,9,6,2026-08-08 16:34:00+00:00,2026-09-09 23:29:00+00:00,9,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2660,synthetic-user-10,CloudEngineer-Role,guardduty:DisassociateFromAdministratorAccount,arn:aws:synthetic:guardduty:123456789012:resource-2,*,5,5,22,2026-08-05 15:53:00+00:00,2026-08-25 09:18:00+00:00,5,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2661,synthetic-user-10,CloudEngineer-Role,guardduty:DisassociateFromAdministratorAccount,arn:aws:synthetic:guardduty:123456789012:resource-3,*,10,9,7,2026-08-13 01:34:00+00:00,2026-09-09 04:32:00+00:00,9,1,0.9,0.1,INTENDED,MODIFY,MEDIUM,5
2662,synthetic-user-10,CloudEngineer-Role,guardduty:DisassociateFromAdministratorAccount,arn:aws:synthetic:guardduty:123456789012:resource-4,*,9,7,6,2026-08-01 13:59:00+00:00,2026-09-10 12:01:00+00:00,7,2,0.7777777777777778,0.2222222222222222,INTENDED,MODIFY,MEDIUM,5
2663,synthetic-user-10,CloudEngineer-Role,guardduty:DisassociateFromAdministratorAccount,arn:aws:synthetic:guardduty:123456789012:resource-5,*,8,7,8,2026-08-04 23:29:00+00:00,2026-09-08 08:39:00+00:00,8,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2664,synthetic-user-10,CloudEngineer-Role,guardduty:DisassociateFromAdministratorAccount,arn:aws:synthetic:guardduty:123456789012:resource-6,*,11,10,9,2026-08-03 09:39:00+00:00,2026-09-07 01:02:00+00:00,11,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
2665,synthetic-user-10,CloudEngineer-Role,guardduty:ListFindings,arn:aws:synthetic:guardduty:123456789012:resource-1,*,10,9,11,2026-08-01 06:03:00+00:00,2026-09-05 06:37:00+00:00,10,0,1.0,0.0,INTENDED,READ,LOW,2
2666,synthetic-user-10,CloudEngineer-Role,guardduty:ListFindings,arn:aws:synthetic:guardduty:123456789012:resource-2,*,9,9,8,2026-08-06 02:18:00+00:00,2026-09-08 05:43:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,READ,LOW,2
2667,synthetic-user-10,CloudEngineer-Role,guardduty:ListFindings,arn:aws:synthetic:guardduty:123456789012:resource-3,*,7,7,12,2026-08-01 09:03:00+00:00,2026-09-04 03:10:00+00:00,6,1,0.8571428571428571,0.14285714285714285,INTENDED,READ,LOW,2
2668,synthetic-user-10,CloudEngineer-Role,guardduty:ListFindings,arn:aws:synthetic:guardduty:123456789012:resource-4,*,8,7,13,2026-08-04 21:08:00+00:00,2026-09-03 03:59:00+00:00,8,0,1.0,0.0,INTENDED,READ,LOW,2
2669,synthetic-user-10,CloudEngineer-Role,guardduty:ListFindings,arn:aws:synthetic:guardduty:123456789012:resource-5,*,7,6,10,2026-08-02 12:41:00+00:00,2026-09-06 08:48:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
2670,synthetic-user-10,CloudEngineer-Role,guardduty:ListFindings,arn:aws:synthetic:guardduty:123456789012:resource-6,*,11,11,6,2026-08-10 11:44:00+00:00,2026-09-10 07:10:00+00:00,9,2,0.8181818181818182,0.18181818181818182,INTENDED,READ,LOW,2
2671,synthetic-user-10,CloudEngineer-Role,guardduty:UpdateFilter,arn:aws:synthetic:guardduty:123456789012:resource-1,*,10,7,10,2026-08-01 03:25:00+00:00,2026-09-05 16:01:00+00:00,9,1,0.9,0.1,INTENDED,WRITE,MEDIUM,5
2672,synthetic-user-10,CloudEngineer-Role,guardduty:UpdateFilter,arn:aws:synthetic:guardduty:123456789012:resource-2,*,12,11,8,2026-08-02 06:18:00+00:00,2026-09-08 06:44:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2673,synthetic-user-10,CloudEngineer-Role,guardduty:UpdateFilter,arn:aws:synthetic:guardduty:123456789012:resource-3,*,8,7,6,2026-08-09 08:01:00+00:00,2026-09-10 05:24:00+00:00,8,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2674,synthetic-user-10,CloudEngineer-Role,guardduty:UpdateFilter,arn:aws:synthetic:guardduty:123456789012:resource-4,*,12,11,7,2026-08-11 10:35:00+00:00,2026-09-09 01:12:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,WRITE,MEDIUM,5
2675,synthetic-user-10,CloudEngineer-Role,guardduty:UpdateFilter,arn:aws:synthetic:guardduty:123456789012:resource-5,*,10,9,5,2026-08-04 23:20:00+00:00,2026-09-10 15:02:00+00:00,10,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2676,synthetic-user-10,CloudEngineer-Role,guardduty:UpdateFilter,arn:aws:synthetic:guardduty:123456789012:resource-6,*,8,8,7,2026-08-04 14:12:00+00:00,2026-09-09 03:09:00+00:00,8,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
2677,synthetic-user-10,CloudEngineer-Role,iam:AttachRolePolicy,arn:aws:synthetic:iam:123456789012:resource-1,*,2,2,9,2026-08-17 08:29:00+00:00,2026-09-06 18:48:00+00:00,0,2,0.0,1.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2678,synthetic-user-10,CloudEngineer-Role,iam:AttachRolePolicy,arn:aws:synthetic:iam:123456789012:resource-2,*,4,4,23,2026-08-01 14:04:00+00:00,2026-08-24 10:44:00+00:00,3,1,0.75,0.25,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2679,synthetic-user-10,CloudEngineer-Role,iam:AttachRolePolicy,arn:aws:synthetic:iam:123456789012:resource-3,*,3,2,19,2026-08-11 00:02:00+00:00,2026-08-27 21:32:00+00:00,2,1,0.6666666666666666,0.3333333333333333,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2680,synthetic-user-10,CloudEngineer-Role,iam:AttachRolePolicy,arn:aws:synthetic:iam:123456789012:resource-4,*,2,2,29,2026-08-17 00:30:00+00:00,2026-08-18 06:40:00+00:00,0,2,0.0,1.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2681,synthetic-user-10,CloudEngineer-Role,iam:AttachRolePolicy,arn:aws:synthetic:iam:123456789012:resource-5,*,2,2,15,2026-08-11 21:28:00+00:00,2026-08-31 20:57:00+00:00,1,1,0.5,0.5,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2682,synthetic-user-10,CloudEngineer-Role,iam:AttachRolePolicy,arn:aws:synthetic:iam:123456789012:resource-6,*,2,2,6,2026-08-11 06:35:00+00:00,2026-09-09 20:52:00+00:00,2,0,1.0,0.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2683,synthetic-user-10,CloudEngineer-Role,iam:AttachUserPolicy,arn:aws:synthetic:iam:123456789012:resource-1,*,2,2,16,2026-08-10 17:37:00+00:00,2026-08-31 02:02:00+00:00,2,0,1.0,0.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2684,synthetic-user-10,CloudEngineer-Role,iam:AttachUserPolicy,arn:aws:synthetic:iam:123456789012:resource-2,*,4,4,11,2026-08-05 22:51:00+00:00,2026-09-04 13:33:00+00:00,2,2,0.5,0.5,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2685,synthetic-user-10,CloudEngineer-Role,iam:AttachUserPolicy,arn:aws:synthetic:iam:123456789012:resource-3,*,3,3,11,2026-09-01 22:44:00+00:00,2026-09-05 09:03:00+00:00,3,0,1.0,0.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2686,synthetic-user-10,CloudEngineer-Role,iam:AttachUserPolicy,arn:aws:synthetic:iam:123456789012:resource-4,*,3,3,6,2026-08-13 03:35:00+00:00,2026-09-09 23:56:00+00:00,3,0,1.0,0.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2687,synthetic-user-10,CloudEngineer-Role,iam:AttachUserPolicy,arn:aws:synthetic:iam:123456789012:resource-5,*,2,2,25,2026-08-13 10:06:00+00:00,2026-08-22 01:39:00+00:00,2,0,1.0,0.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2688,synthetic-user-10,CloudEngineer-Role,iam:AttachUserPolicy,arn:aws:synthetic:iam:123456789012:resource-6,*,2,2,22,2026-08-16 09:17:00+00:00,2026-08-24 23:46:00+00:00,2,0,1.0,0.0,EXCESSIVE,PERMISSION_CHANGE,CRITICAL,10
2689,synthetic-user-10,CloudEngineer-Role,iam:CreateUser,arn:aws:synthetic:iam:123456789012:resource-1,*,8,7,8,2026-08-15 10:47:00+00:00,2026-09-07 16:38:00+00:00,8,0,1.0,0.0,INTENDED,IDENTITY,HIGH,9
2690,synthetic-user-10,CloudEngineer-Role,iam:CreateUser,arn:aws:synthetic:iam:123456789012:resource-2,*,10,10,6,2026-08-03 08:51:00+00:00,2026-09-10 01:17:00+00:00,8,2,0.8,0.2,INTENDED,IDENTITY,HIGH,9
2691,synthetic-user-10,CloudEngineer-Role,iam:CreateUser,arn:aws:synthetic:iam:123456789012:resource-3,*,12,11,7,2026-08-02 08:49:00+00:00,2026-09-08 18:56:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,IDENTITY,HIGH,9
2692,synthetic-user-10,CloudEngineer-Role,iam:CreateUser,arn:aws:synthetic:iam:123456789012:resource-4,*,6,5,13,2026-08-01 07:09:00+00:00,2026-09-02 16:27:00+00:00,6,0,1.0,0.0,INTENDED,IDENTITY,HIGH,9
2693,synthetic-user-10,CloudEngineer-Role,iam:CreateUser,arn:aws:synthetic:iam:123456789012:resource-5,*,10,9,6,2026-08-01 11:14:00+00:00,2026-09-10 08:22:00+00:00,10,0,1.0,0.0,INTENDED,IDENTITY,HIGH,9
2694,synthetic-user-10,CloudEngineer-Role,iam:CreateUser,arn:aws:synthetic:iam:123456789012:resource-6,*,8,7,8,2026-08-11 12:29:00+00:00,2026-09-07 21:01:00+00:00,8,0,1.0,0.0,INTENDED,IDENTITY,HIGH,9
2695,synthetic-user-10,CloudEngineer-Role,iam:DeletePolicy,arn:aws:synthetic:iam:123456789012:resource-1,*,12,11,6,2026-08-07 00:49:00+00:00,2026-09-10 10:30:00+00:00,10,2,0.8333333333333334,0.16666666666666666,INTENDED,PERMISSION_CHANGE,CRITICAL,10
2696,synthetic-user-10,CloudEngineer-Role,iam:DeletePolicy,arn:aws:synthetic:iam:123456789012:resource-2,*,9,8,7,2026-08-01 00:27:00+00:00,2026-09-09 02:07:00+00:00,9,0,1.0,0.0,INTENDED,PERMISSION_CHANGE,CRITICAL,10
2697,synthetic-user-10,CloudEngineer-Role,iam:DeletePolicy,arn:aws:synthetic:iam:123456789012:resource-3,*,7,6,27,2026-08-01 08:10:00+00:00,2026-08-19 16:20:00+00:00,6,1,0.8571428571428571,0.14285714285714285,INTENDED,PERMISSION_CHANGE,CRITICAL,10
2698,synthetic-user-10,CloudEngineer-Role,iam:DeletePolicy,arn:aws:synthetic:iam:123456789012:resource-4,*,5,5,10,2026-08-07 00:08:00+00:00,2026-09-05 21:52:00+00:00,5,0,1.0,0.0,INTENDED,PERMISSION_CHANGE,CRITICAL,10
2699,synthetic-user-10,CloudEngineer-Role,iam:DeletePolicy,arn:aws:synthetic:iam:123456789012:resource-5,*,7,7,13,2026-08-01 16:47:00+00:00,2026-09-03 06:40:00+00:00,6,1,0.8571428571428571,0.14285714285714285,INTENDED,PERMISSION_CHANGE,CRITICAL,10
2700,synthetic-user-10,CloudEngineer-Role,iam:DeletePolicy,arn:aws:synthetic:iam:123456789012:resource-6,*,9,9,5,2026-08-04 03:29:00+00:00,2026-09-10 22:54:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,PERMISSION_CHANGE,CRITICAL,10
